alert_id,entity_name,severity,created_time,closed_time,escalated,investigation_notes,asset_type
ALT004491,Pennar Cement Industries,high,2026-04-24 05:01:10,2026-04-24 08:44:21,yes,Identified misconfigured scanner generating repeat alerts; owner notified. Root cause documented in case notes.,IoT Device
ALT001930,Apex Power Grid Ltd,medium,2026-02-27 03:34:32,2026-02-27 06:35:17,no,Confirmed with asset owner that HOST-3008 was undergoing patch deployment.,Network Device
ALT002617,Eastern Grid Utility,medium,2026-03-06 21:56:05,2026-03-07 02:56:38,no,Escalated to L2 after confirming lateral movement indicators on HOST-8228. Added to suppression list after approval.,Identity Provider
ALT000104,Meridian Trust Bank,low,2026-01-20 15:00:05,2026-01-20 15:04:30,no,n/a,Server
ALT001006,Arcadia Defence Systems,low,2026-05-04 06:35:43,2026-05-04 12:13:42,no,Identified misconfigured scanner generating repeat alerts; owner notified. Ticket closed with owner sign-off.,Identity Provider
ALT000967,Arcadia Defence Systems,low,2026-03-14 06:53:58,2026-03-14 12:07:08,no,Escalated to L2 after confirming lateral movement indicators on HOST-5203. Root cause documented in case notes.,Network Device
ALT003288,Jupiter Aviation Control,medium,2026-04-16 01:07:34,2026-04-16 04:40:03,no,Reviewed privileged access logs; elevation was approved under ticket REQ-57324. Monitoring continued for 48 hours.,Firewall
ALT004094,Narmada Steel Works,medium,2026-06-13 12:16:49,2026-06-13 16:00:02,no,Validated certificate chain; expired intermediate replaced by infrastructure team.,Endpoint
ALT002244,Bharat Telecom Networks,low,2026-02-27 04:11:34,2026-02-27 07:56:08,no,Matched pattern against known false-positive rule FP-23183; tuning request raised. Added to suppression list after approval.,Identity Provider
ALT000563,Nilgiri Water Authority,low,2026-01-01 04:40:48,2026-01-01 10:28:08,yes,Verified backup job schedule; traffic volume consistent with nightly replication. Added to suppression list after approval.,IoT Device
ALT000779,Arcadia Defence Systems,critical,2026-01-06 17:13:42,2026-01-06 19:49:33,no,Correlated with authentication logs for user kiyer; prior successful VPN session confirmed. Ticket closed with owner sign-off.,IoT Device
ALT000028,Meridian Trust Bank,medium,2026-06-24 11:46:45,2026-06-24 11:48:36,no,"checked, ok",Identity Provider
ALT004242,Narmada Steel Works,low,2026-04-08 01:02:10,2026-04-08 06:41:10,yes,,Endpoint
ALT002393,Cauvery Logistics Corp,medium,2026-01-05 23:45:33,2026-01-06 01:55:00,no,Escalated to L2 after confirming lateral movement indicators on HOST-9500. Closed as benign positive.,Database
ALT001765,Deccan Health Network,medium,2026-03-26 01:27:48,2026-03-26 03:51:25,no,"checked, ok",Network Device
ALT002512,Eastern Grid Utility,high,2026-01-01 11:50:48,2026-01-01 16:52:43,no,Confirmed with asset owner that HOST-3081 was undergoing patch deployment. No further action required.,Identity Provider
ALT003915,Malabar Gas Pipelines,low,2026-01-03 22:05:25,2026-01-04 02:49:03,no,Reviewed privileged access logs; elevation was approved under ticket REQ-43339. Added to suppression list after approval.,IoT Device
ALT003642,Krishna Port Authority,low,2026-06-17 22:30:54,2026-06-18 01:27:21,yes,Blocked source 10.8.231.147 at perimeter firewall pending further investigation. Added to suppression list after approval.,Server
ALT002994,Himalayan Healthcare Network,medium,2026-05-02 09:23:32,2026-05-02 14:45:37,no,Analysed PCAP sample; payload matched benign monitoring agent heartbeat. Closed as benign positive.,Firewall
ALT000116,Meridian Trust Bank,high,2026-03-10 21:23:05,2026-03-10 21:27:44,no,n/a,Cloud Workload
ALT000862,Arcadia Defence Systems,high,2026-02-10 11:15:46,2026-02-10 16:48:02,no,"Checked DNS query history; domain registered 400+ days ago, low risk profile. Ticket closed with owner sign-off.",Server
ALT004203,Narmada Steel Works,low,2026-05-05 13:19:25,2026-05-05 17:31:18,no,Sandbox detonation of attachment returned no malicious behaviour. Handed to IR team for deeper review.,Network Device
ALT004193,Narmada Steel Works,low,2026-01-11 01:52:57,2026-01-11 05:57:14,yes,Confirmed with asset owner that HOST-1001 was undergoing patch deployment. Closed as benign positive.,Identity Provider
ALT003931,Malabar Gas Pipelines,low,2026-01-11 14:45:46,2026-01-11 19:52:06,no,Reviewed source IP 10.45.244.10 against internal threat intel; no IOC match. No further action required.,IoT Device
ALT002807,Godavari Chemicals,medium,2026-05-28 04:05:42,2026-05-28 08:31:33,no,Blocked source 10.53.29.107 at perimeter firewall pending further investigation.,Network Device
ALT003020,Himalayan Healthcare Network,low,2026-02-03 08:08:15,2026-02-03 13:57:30,no,,Endpoint
ALT002357,Cauvery Logistics Corp,critical,2026-01-14 01:32:42,2026-01-14 04:56:39,yes,Isolated endpoint HOST-7304 for forensic triage; full disk scan returned clean. Root cause documented in case notes.,Endpoint
ALT000469,Kaveri Power Holdings,critical,2026-02-08 07:17:09,2026-02-08 07:20:50,no,n/a,Endpoint
ALT004191,Narmada Steel Works,low,2026-01-09 00:30:30,2026-01-09 05:59:01,no,Confirmed with asset owner that HOST-8062 was undergoing patch deployment. No further action required.,Cloud Workload
ALT001692,Deccan Health Network,medium,2026-04-25 09:45:57,2026-04-25 11:47:54,no,Analysed PCAP sample; payload matched benign monitoring agent heartbeat. Root cause documented in case notes.,IoT Device
ALT002007,Apex Power Grid Ltd,medium,2026-06-22 04:38:47,2026-06-22 07:32:01,no,Documented as benign positive; rule threshold adjusted after peer review. No further action required.,Network Device
ALT001650,Konkan Maritime Ltd,medium,2026-05-29 06:45:40,2026-05-29 14:46:48,no,Reviewed source IP 10.37.237.54 against internal threat intel; no IOC match. Root cause documented in case notes.,Server
ALT001189,Arcadia Defence Systems,low,2026-04-20 12:21:13,2026-04-20 14:50:10,no,Blocked source 10.14.16.163 at perimeter firewall pending further investigation. Root cause documented in case notes.,Endpoint
ALT002870,Himalayan Healthcare Network,medium,2026-01-06 06:01:56,2026-01-06 10:32:04,yes,Sandbox detonation of attachment returned no malicious behaviour.,Firewall
ALT000217,Meridian Trust Bank,high,2026-06-19 04:04:31,2026-06-19 04:06:07,no,"checked, ok",IoT Device
ALT003913,Malabar Gas Pipelines,high,2026-05-15 20:17:58,2026-05-15 22:28:04,no,Ran memory capture on HOST-3404; no injected process artefacts identified. No further action required.,Identity Provider
ALT000305,Kaveri Power Holdings,medium,2026-03-14 12:45:43,2026-03-14 16:48:48,no,Identified misconfigured scanner generating repeat alerts; owner notified. Monitoring continued for 48 hours.,Cloud Workload
ALT002484,Eastern Grid Utility,critical,2026-05-18 03:18:17,2026-05-18 08:23:25,yes,Blocked source 10.49.62.160 at perimeter firewall pending further investigation. Handed to IR team for deeper review.,Identity Provider
ALT003033,Himalayan Healthcare Network,medium,2026-05-22 03:04:59,2026-05-22 08:59:29,no,Documented as benign positive; rule threshold adjusted after peer review.,Endpoint
ALT002553,Eastern Grid Utility,high,2026-01-12 05:25:34,2026-01-12 09:14:52,no,Identified misconfigured scanner generating repeat alerts; owner notified. Monitoring continued for 48 hours.,Server
ALT000627,Nilgiri Water Authority,low,2026-05-27 02:29:02,2026-05-27 06:22:23,no,Reset credentials for nrao as precaution; no evidence of compromise. Closed as benign positive.,Network Device
ALT000936,Arcadia Defence Systems,critical,2026-01-12 14:43:04,2026-01-12 20:29:31,yes,,Server
ALT000985,Arcadia Defence Systems,low,2026-05-10 12:55:43,2026-05-10 15:00:35,no,,Server
ALT004146,Narmada Steel Works,medium,2026-01-07 12:12:27,2026-01-07 16:48:17,no,Blocked source 10.18.233.150 at perimeter firewall pending further investigation. Closed as benign positive.,IoT Device
ALT001838,Deccan Health Network,high,2026-03-16 02:13:20,2026-03-16 07:46:40,yes,Queried SIEM for related events across 24h window; no corroborating activity found. No further action required.,Cloud Workload
ALT001328,Arcadia Defence Systems,high,2026-04-03 16:23:38,,no,Identified misconfigured scanner generating repeat alerts; owner notified.,Server
ALT004353,Orissa Mining Federation,low,2026-02-22 15:26:26,2026-02-22 17:33:44,no,Reviewed EDR telemetry timeline; parent process traced to legitimate installer.,Endpoint
ALT004118,Narmada Steel Works,critical,2026-03-25 01:55:56,2026-03-25 07:17:34,no,Matched pattern against known false-positive rule FP-32197; tuning request raised.,Server
ALT003459,Jupiter Aviation Control,low,2026-02-10 09:29:42,2026-02-10 14:33:43,no,Verified backup job schedule; traffic volume consistent with nightly replication. Added to suppression list after approval.,IoT Device
ALT003916,Malabar Gas Pipelines,high,2026-03-15 10:06:38,2026-03-15 14:43:25,yes,Matched pattern against known false-positive rule FP-47304; tuning request raised. Closed as benign positive.,Endpoint
ALT004580,Pennar Cement Industries,critical,2026-06-04 12:23:08,2026-06-04 15:00:42,yes,Confirmed geolocation anomaly caused by corporate VPN egress node change.,Firewall
ALT000419,Kaveri Power Holdings,critical,2026-06-30 05:19:48,2026-06-30 05:21:49,no,Verified backup job schedule; traffic volume consistent with nightly replication. No further action required.,Network Device
ALT004334,Orissa Mining Federation,medium,2026-06-01 12:14:31,2026-06-01 16:30:30,no,Sandbox detonation of attachment returned no malicious behaviour. Monitoring continued for 48 hours.,Identity Provider
ALT003129,Indus Financial Services,low,2026-04-06 13:30:34,2026-04-06 17:54:25,no,Correlated with authentication logs for user dnair; prior successful VPN session confirmed.,Cloud Workload
ALT001003,Arcadia Defence Systems,medium,2026-02-04 06:37:59,2026-02-04 09:26:40,no,Sandbox detonation of attachment returned no malicious behaviour. Added to suppression list after approval.,Firewall
ALT000340,Kaveri Power Holdings,medium,2026-02-06 18:44:39,2026-02-06 21:08:55,no,n/a,Endpoint
ALT000620,Nilgiri Water Authority,low,2026-06-01 01:13:01,2026-06-01 03:14:00,no,Traced outbound connection to approved vendor endpoint; verified against allowlist.,IoT Device
ALT002045,Apex Power Grid Ltd,medium,2026-01-15 18:46:13,2026-01-15 22:13:17,no,Confirmed geolocation anomaly caused by corporate VPN egress node change. Closed as benign positive.,IoT Device
ALT001212,Arcadia Defence Systems,low,2026-01-30 13:11:30,2026-01-30 16:33:23,no,Documented as benign positive; rule threshold adjusted after peer review. Closed as benign positive.,Network Device
ALT002257,Bharat Telecom Networks,medium,2026-03-29 01:41:52,2026-03-29 06:17:46,no,Sandbox detonation of attachment returned no malicious behaviour. Closed as benign positive.,Cloud Workload
ALT004017,Malabar Gas Pipelines,medium,2026-03-31 22:09:07,2026-04-01 03:09:08,no,Confirmed geolocation anomaly caused by corporate VPN egress node change. Closed as benign positive.,Server
ALT003677,Krishna Port Authority,high,2026-05-13 04:22:45,2026-05-13 06:22:50,no,Blocked source 10.1.59.75 at perimeter firewall pending further investigation. Added to suppression list after approval.,IoT Device
ALT003590,Krishna Port Authority,low,2026-02-15 11:58:51,2026-02-15 14:01:18,yes,Analysed PCAP sample; payload matched benign monitoring agent heartbeat. Ticket closed with owner sign-off.,Database
ALT001393,Arcadia Defence Systems,low,2026-04-20 04:13:41,2026-04-20 06:25:31,no,Cross-referenced with change management ticket CHG-96775; scheduled maintenance window. Ticket closed with owner sign-off.,Firewall
ALT003880,Malabar Gas Pipelines,medium,2026-01-15 03:42:22,2026-01-15 07:36:42,no,Identified misconfigured scanner generating repeat alerts; owner notified. Handed to IR team for deeper review.,IoT Device
ALT003805,Lakshmi Insurance Group,high,2026-04-25 11:45:37,2026-04-25 15:32:10,yes,Correlated with authentication logs for user kiyer; prior successful VPN session confirmed. Handed to IR team for deeper review.,IoT Device
ALT001982,Apex Power Grid Ltd,high,2026-02-03 19:54:30,2026-02-04 00:57:17,no,Escalated to L2 after confirming lateral movement indicators on HOST-2778.,Database
ALT000749,Arcadia Defence Systems,high,2026-02-12 07:57:02,2026-02-12 12:35:07,no,Traced outbound connection to approved vendor endpoint; verified against allowlist. Added to suppression list after approval.,Cloud Workload
ALT004031,Malabar Gas Pipelines,low,2026-02-17 05:54:36,2026-02-17 11:42:44,no,Reviewed EDR telemetry timeline; parent process traced to legitimate installer.,Server
ALT003126,Indus Financial Services,low,2026-04-25 19:09:04,2026-04-25 23:32:01,no,Queried SIEM for related events across 24h window; no corroborating activity found. Ticket closed with owner sign-off.,Network Device
ALT004631,Pennar Cement Industries,low,2026-02-12 23:26:06,2026-02-13 02:22:57,yes,Escalated to L2 after confirming lateral movement indicators on HOST-1116.,Cloud Workload
ALT001001,Arcadia Defence Systems,low,2026-01-24 10:39:24,2026-01-24 14:18:33,yes,Matched pattern against known false-positive rule FP-48086; tuning request raised. Root cause documented in case notes.,Firewall
ALT001560,Konkan Maritime Ltd,low,2026-03-11 04:13:14,2026-03-11 13:59:51,no,Analysed PCAP sample; payload matched benign monitoring agent heartbeat. Ticket closed with owner sign-off.,Server
ALT003010,Himalayan Healthcare Network,low,2026-02-19 08:08:28,2026-02-19 12:10:10,no,Blocked source 10.13.3.185 at perimeter firewall pending further investigation. No further action required.,Server
ALT000617,Nilgiri Water Authority,medium,2026-02-09 15:24:43,2026-02-09 19:33:14,no,Escalated to L2 after confirming lateral movement indicators on HOST-5022. Ticket closed with owner sign-off.,Network Device
ALT004141,Narmada Steel Works,medium,2026-06-27 10:09:02,2026-06-27 13:50:24,no,Correlated with authentication logs for user mfernandes; prior successful VPN session confirmed. Added to suppression list after approval.,Firewall
ALT002304,Cauvery Logistics Corp,low,2026-05-07 02:41:32,2026-05-07 05:42:27,yes,Verified backup job schedule; traffic volume consistent with nightly replication. Monitoring continued for 48 hours.,Identity Provider
ALT002087,Bharat Telecom Networks,low,2026-01-02 10:21:39,2026-01-02 16:15:15,no,,Server
ALT004162,Narmada Steel Works,low,2026-06-20 22:24:08,2026-06-21 01:29:38,no,Reviewed privileged access logs; elevation was approved under ticket REQ-95046. Closed as benign positive.,Server
ALT002103,Bharat Telecom Networks,low,2026-02-03 07:15:17,2026-02-03 09:42:39,no,Traced outbound connection to approved vendor endpoint; verified against allowlist. Monitoring continued for 48 hours.,IoT Device
ALT003257,Indus Financial Services,low,2026-06-10 15:40:21,2026-06-10 19:40:15,no,Contacted user apatel via Teams; confirmed they initiated the session from Mumbai office. Added to suppression list after approval.,Database
